Date,Close,High,Low,Open,Volume,Close_ip,Next_close
2010-02-16,6.121038913726807,6.129765856250115,6.0644628525037625,6.0771020528240065,543737600,6.121038913726807,6.095458507537842
2010-02-17,6.095458507537842,6.1484228428450285,6.044599566837009,6.144811528585121,436396800,6.095458507537842,6.1068925857543945
2010-02-18,6.1068925857543945,6.13578269356226,6.0464042866564025,6.067770422462959,422825200,6.1068925857543945,6.068975448608398
2010-02-19,6.068975448608398,6.115018901171212,6.052123050765193,6.0746937645634915,415469600,6.068975448608398,6.0313591957092285
2010-02-22,6.0313591957092285,6.093954111565596,5.994344425549897,6.089139427109654,390563600,6.0313591957092285,5.930243492126465
2010-02-23,5.930243492126465,6.05874326560578,5.889617416207685,6.018718673543025,575094800,5.930243492126465,6.038581848144531
2010-02-24,6.038581848144531,6.062054588549697,5.953717163709801,5.96545393570527,460566400,6.038581848144531,6.078906536102295
2010-02-25,6.078906536102295,6.104786817558812,5.9251283562312675,5.939874154055496,665126000,6.078906536102295,6.15775203704834
2010-02-26,6.15775203704834,6.174303493267834,6.078907013299251,6.090342440678554,507460800,6.15775203704834,6.289261817932129
2010-03-01,6.289261817932129,6.304609101247995,6.18273004722626,6.191757931846104,550093600,6.289261817932129,6.28504753112793
2010-03-02,6.28504753112793,6.344632603980136,6.25164327896818,6.317548151216819,566546400,6.28504753112793,6.299494743347168
2010-03-03,6.299494743347168,6.315745664237497,6.257665276375664,6.287758770734657,372052800,6.299494743347168,6.3410210609436035
2010-03-04,6.3410210609436035,6.347340860512157,6.278426156309787,6.29798784248148,366041200,6.3410210609436035,6.588993072509766
2010-03-05,6.588993072509766,6.611563384617907,6.45898857299002,6.468317801402433,899620400,6.588993072509766,6.592904567718506
2010-03-08,6.592904567718506,6.623298586880981,6.567926715680666,6.6208914461359,429889600,6.592904567718506,6.7114739418029785
2010-03-09,6.7114739418029785,6.77105901880703,6.557093876211315,6.569733074092045,920259200,6.7114739418029785,6.7662434577941895
2010-03-10,6.7662434577941895,6.785503798800632,6.716890441136493,6.735849437521882,596218000,6.7662434577941895,6.786105155944824
2010-03-11,6.786105155944824,6.786105155944824,6.720501625696545,6.73825725328158,405700400,6.786105155944824,6.819211006164551
2010-03-12,6.819211006164551,6.853216352414394,6.793631258502263,6.842382406762756,416323600,6.819211006164551,6.736150741577148
2010-03-15,6.736150741577148,6.786105244777286,6.628114269414804,6.78249473423062,493502800,6.736150741577148,6.754508972167969
2010-03-16,6.754508972167969,6.770458544717192,6.696127654389171,6.7463839153337695,446908000,6.754508972167969,6.744577884674072
2010-03-17,6.744577884674072,6.814695570352755,6.7189985421454095,6.768050626934482,450956800,6.744577884674072,6.760527610778809
2010-03-18,6.760527610778809,6.771060210567762,6.6991364640803415,6.743975349357211,342109600,6.760527610778809,6.688302516937256
2010-03-19,6.688302516937256,6.778282430330894,6.657606744547779,6.764740402337453,559445600,6.688302516937256,6.763535976409912
2010-03-22,6.763535976409912,6.801153431495038,6.6251054774418225,6.634735648802588,456419600,6.763535976409912,6.872173309326172
2010-03-23,6.872173309326172,6.884812908822983,6.743974068044185,6.7903184626134605,602431200,6.872173309326172,6.902568817138672
2010-03-24,6.902568817138672,6.927546673963072,6.846594245991729,6.8505069051584115,597780400,6.902568817138672,6.820713996887207
2010-03-25,6.820713996887207,6.950718908748306,6.808676281829943,6.949213792573256,542284400,6.820713996887207,6.948612689971924
2010-03-26,6.948612689971924,6.980210486525643,6.877892319597145,6.8899300346190095,640875200,6.948612689971924,6.993452072143555
2010-03-29,6.993452072143555,7.037990819887507,6.970280673114292,7.011809991714337,540744400,6.993452072143555,7.097574710845947
2010-03-30,7.097574710845947,7.146627995812646,7.049424656262791,7.120145023819747,527310000,7.097574710845947,7.071994781494141
2010-03-31,7.071994781494141,7.120446179447473,7.055744670879282,7.086741383209761,430659600,7.071994781494141,7.101186752319336
2010-04-01,7.101186752319336,7.184244580407976,7.004285551089673,7.144521725522793,603145200,7.101186752319336,7.177022457122803
2010-04-05,7.177022457122803,7.177624342886602,7.0650741158136245,7.071394318126411,684507600,7.177022457122803,7.208619594573975
2010-04-06,7.208619594573975,7.2296847884448825,7.1321817252600725,7.16829406017137,447017200,7.208619594573975,7.24052095413208
2010-04-07,7.24052095413208,7.280244615095356,7.182138832547229,7.208922350033645,628502000,7.24052095413208,7.220962047576904
2010-04-08,7.220962047576904,7.268810778531939,7.16348314075587,7.235707852578666,572989200,7.220962047576904,7.276332378387451
2010-04-09,7.276332378387451,7.279342611280825,7.236308173977346,7.265499236466583,334182800,7.276332378387451,7.291378498077393
2010-04-12,7.291378498077393,7.314851239783849,7.276933239435994,7.288669610289222,333026400,7.291378498077393,7.295591831207275
2010-04-13,7.295591831207275,7.306727121298641,7.2558681684313155,7.2784392897480705,306210800,7.295591831207275,7.393698215484619
2010-04-14,7.393698215484619,7.397309530900143,7.3449470645470125,7.38135995627457,404076400,7.393698215484619,7.49090051651001
2010-04-15,7.49090051651001,7.494210487064915,7.388280982690525,7.396406040296896,376784800,7.49090051651001,7.445156097412109
2010-04-16,7.445156097412109,7.5577063178245885,7.359389390110783,7.480365207132035,750545600,7.445156097412109,7.435225009918213
2010-04-19,7.435225009918213,7.45990151994404,7.275728514332821,7.4340212385225275,566924400,7.435225009918213,7.360592365264893
2010-04-20,7.360592365264893,7.500828510416536,7.311539889103537,7.479461971170537,738326400,7.360592365264893,7.800863742828369
2010-04-21,7.800863742828369,7.831860460868237,7.6958366758547205,7.788224140566449,982391200,7.800863742828369,8.019041061401367
2010-04-22,8.019041061401367,8.027467461786438,7.709979563470833,7.7713711055477255,793424800,8.019041061401367,8.150249481201172
2010-04-23,8.150249481201172,8.190875566097228,8.034991166527515,8.064783307350293,796955600,8.150249481201172,8.110222816467285
2010-04-26,8.110222816467285,8.199299474342899,8.07079971153427,8.18184559556133,479068800,8.110222816467285,7.885724067687988
2010-04-27,7.885724067687988,8.060266868077033,7.8399823707484835,8.04311353082833,709343600,7.885724067687988,7.872487545013428
2010-04-28,7.872487545013428,7.94471144203781,7.71630177057107,7.922141926234803,758402400,7.872487545013428,8.084345817565918
2010-04-29,8.084345817565918,8.125272447713796,7.884825080354921,7.915219110044361,558840800,8.084345817565918,7.857135772705078
2010-04-30,7.857135772705078,8.142422307895519,7.85442768936374,8.10450431960342,542463600,7.857135772705078,8.015429496765137
2010-05-03,8.015429496765137,8.061473352782082,7.911004332788278,7.939894847492478,454342000,8.015429496765137,7.78461217880249
2010-05-04,7.78461217880249,7.923344036694668,7.726532210770476,7.911307124840781,723819600,7.78461217880249,7.703660488128662
2010-05-05,7.703660488128662,7.768362002706622,7.4851807762084155,7.614583805364337,883103200,7.703660488128662,7.41054630279541
2010-05-06,7.41054630279541,7.771668774991552,5.996147073845913,7.6386552895473905,1285860800,7.41054630279541,7.097874641418457
2010-05-07,7.097874641418457,7.420177590085968,6.777378153362654,7.334110349269063,1676018400,7.097874641418457,7.643472671508789
2010-05-10,7.643472671508789,7.663334901708025,7.479161875971379,7.530923248056316,984306400,7.643472671508789,7.719611167907715
2010-05-11,7.719611167907715,7.821026111112411,7.538447562796591,7.578772303610635,848906800,7.719611167907715,7.8872294425964355
2010-05-12,7.8872294425964355,7.918526690220217,7.785212645915452,7.801461949949151,654379600,7.8872294425964355,7.774984359741211
2010-05-13,7.774984359741211,7.974805654353575,7.71600034591585,7.921238613555784,599712400,7.774984359741211,7.638356685638428
2010-05-14,7.638356685638428,7.718405881268533,7.508352581145744,7.678682226321156,759362800,7.638356685638428,7.65039587020874
2010-05-17,7.65039587020874,7.709379880019879,7.454486445433917,7.664841130632508,762834800,7.65039587020874,7.594419002532959
2010-05-18,7.594419002532959,7.780698177881782,7.531221817484286,7.73345136318598,782678400,7.594419002532959,7.473445892333984
2010-05-19,7.473445892333984,7.6112745460626945,7.3684196176417895,7.508354470181247,1025726800,7.473445892333984,7.155052661895752
2010-05-20,7.155052661895752,7.338322401662326,7.108406931142545,7.279037073703109,1282915200,7.155052661895752,7.292282581329346
2010-05-21,7.292282581329346,7.357886531492768,6.96215502466848,7.00639242905237,1223891200,7.292282581329346,7.42589807510376
2010-05-24,7.42589807510376,7.5504860490203045,7.410851730782208,7.441547108927617,754238800,7.42589807510376,7.379552364349365
2010-05-25,7.379552364349365,7.425895959529735,7.136998034283251,7.202902514377713,1048006400,7.379552364349365,7.346147537231445
2010-05-26,7.346147537231445,7.587498880664425,7.335313594665235,7.525806801985404,850654000,7.346147537231445,7.6242146492004395
2010-05-27,7.6242146492004395,7.640465568054748,7.496618056243777,7.541457349185061,666282400,7.6242146492004395,7.730442523956299
2010-05-28,7.730442523956299,7.806278508922395,7.624211715362882,7.805977967889278,815614800,7.730442523956299,7.849312782287598
2010-06-01,7.849312782287598,8.003090963033685,7.793037674521557,7.815006100854672,876472800,7.849312782287598,7.943207740783691
2010-06-02,7.943207740783691,7.968786685459706,7.8342680030156915,7.9609621689723085,688548000,7.943207740783691,7.918229103088379
2010-06-03,7.918229103088379,7.991356221826189,7.836674779218719,7.980220932276076,650106800,7.918229103088379,7.702756404876709
2010-06-04,7.702756404876709,7.881511617733026,7.662732215354106,7.7704665301437315,758304400,7.702756404876709,7.551687717437744
2010-06-07,7.551687717437744,7.798755790367474,7.539950543546073,7.772875506761068,886942000,7.551687717437744,7.503236770629883
2010-06-08,7.503236770629883,7.637755416639728,7.392492208791898,7.620902616462197,1000770400,7.503236770629883,7.31876277923584
2010-06-09,7.31876277923584,7.580578259281095,7.297397040464219,7.567637313847886,854630000,7.31876277923584,7.538747310638428
2010-06-10,7.538747310638428,7.5528904198560145,7.288669014170197,7.3681163230284925,776356000,7.538747310638428,7.629027366638184
2010-06-11,7.629027366638184,7.639559963425404,7.444252495190877,7.470132773830475,545759200,7.629027366638184,7.6522016525268555
2010-06-14,7.6522016525268555,7.798757243495897,7.644076595198969,7.702759261248445,602960400,7.6522016525268555,7.81500244140625
2010-06-15,7.81500244140625,7.819817524768194,7.688910258414046,7.693123456355746,585074000,7.81500244140625,8.042520523071289
2010-06-16,8.042520523071289,8.057566874101495,7.843300213879753,7.857444137426145,783678000,8.042520523071289,8.181548118591309
2010-06-17,8.181548118591309,8.21254483674863,8.110225853793313,8.143328770542665,872855200,8.181548118591309,8.247750282287598
2010-06-18,8.247750282287598,8.275738365183138,8.16800244724917,8.192980298483546,784621600,8.247750282287598,8.130385398864746
2010-06-21,8.130385398864746,8.396412398879491,8.087050440309255,8.356688753835755,776490400,8.130385398864746,8.241132736206055
2010-06-22,8.241132736206055,8.304931022755104,8.170413164867014,8.190274592345178,717262000,8.241132736206055,8.154464721679688
2010-06-23,8.154464721679688,8.265510667246634,8.062077240017848,8.263103123516942,768457200,8.154464721679688,8.095179557800293
2010-06-24,8.095179557800293,8.221572367273579,8.06809469555383,8.155365729812555,714277200,8.095179557800293,8.02596378326416
2010-06-25,8.02596378326416,8.133398398453275,7.999180264749842,8.127078998825414,549942400,8.02596378326416,8.07411003112793
2010-06-28,8.07411003112793,8.117746332804828,7.960356070080854,8.032881271711426,584948000,8.07411003112793,7.709078311920166
2010-06-29,7.709078311920166,7.956447764407917,7.652803191862092,7.948321903862047,1133344800,7.709078311920166,7.5694427490234375
2010-06-30,7.5694427490234375,7.763245133552295,7.523701040482846,7.725327135955647,739452000,7.5694427490234375,7.477659702301025
2010-07-01,7.477659702301025,7.66785164007722,7.319367719121147,7.652804491682732,1022896000,7.477659702301025,7.431314468383789
2010-07-02,7.431314468383789,7.551387873779951,7.318763430161895,7.538145582500732,693842800,7.431314468383789,7.482171535491943
2010-07-06,7.482171535491943,7.607661091460911,7.407839854755724,7.55349298405478,615235600,7.482171535491943,7.784310340881348
2010-07-07,7.784310340881348,7.787320573136343,7.51587653585733,7.538144700838157,654556000,7.784310340881348,7.7668585777282715
2010-07-08,7.7668585777282715,7.9116093236702305,7.670559244790318,7.898969719810145,738144400,7.7668585777282715,7.812898635864258
2010-07-09,7.812898635864258,7.821324230741509,7.678680556820095,7.730742456229965,433322400,7.812898635864258,7.742784023284912
2010-07-12,7.742784023284912,7.880010795088181,7.6696568948951125,7.780100145756502,562878400,7.742784023284912,7.577569007873535
2010-07-13,7.577569007873535,7.715999534114402,7.415966279023438,7.713592794385776,1190924000,7.577569007873535,7.605555057525635
2010-07-14,7.605555057525635,7.697942517959043,7.493306169471979,7.504742803146172,812047600,7.605555057525635,7.567034721374512
2010-07-15,7.567034721374512,7.733151155127826,7.44214625231585,7.470133535317221,824866000,7.567034721374512,7.520391464233398
2010-07-16,7.520391464233398,7.6729659057130695,7.475552175362114,7.619098329408875,1039858400,7.520391464233398,7.390384197235107
2010-07-19,7.390384197235107,7.519787198732283,7.210425212869981,7.519787198732283,1024478000,7.390384197235107,7.580277442932129
2010-07-20,7.580277442932129,7.610672276890795,7.222766083635374,7.309736580930172,1074950800,7.580277442932129,7.650997638702393
2010-07-21,7.650997638702393,7.979318731315369,7.643775812187198,7.977513073790095,1185671200,7.650997638702393,7.794841289520264
2010-07-22,7.794841289520264,7.824332877610275,7.683193529998141,7.754515761631082,645318800,7.794841289520264,7.822532653808594
2010-07-23,7.822532653808594,7.835774144981713,7.712389933444937,7.736765913129692,533388800,7.822532653808594,7.802669525146484
2010-07-26,7.802669525146484,7.827346040657306,7.75542269274259,7.824336611499171,420551600,7.802669525146484,7.947117805480957
2010-07-27,7.947117805480957,7.968784888821201,7.833363809876671,7.850517151900217,584771600,7.947117805480957,7.853226184844971
2010-07-28,7.853226184844971,8.004597656192505,7.831860443590056,7.934780508166724,519985200,7.853226184844971,7.767460346221924
2010-07-29,7.767460346221924,7.904085228681479,7.706972823342153,7.845703904620232,643806800,7.767460346221924,7.741581916809082
2010-07-30,7.741581916809082,7.815310946963276,7.670861513236875,7.700655273694606,448210000,7.741581916809082,7.880009651184082
2010-08-02,7.880009651184082,7.902278622819128,7.812901391577618,7.83757790647979,428055600,7.880009651184082,7.882414817810059
2010-08-03,7.882414817810059,7.922439007179459,7.80688017954324,7.854728882171616,417653600,7.882414817810059,7.9140167236328125
2010-08-04,7.9140167236328125,7.9531376991273115,7.833666966659752,7.909803522422582,420375200,7.9140167236328125,7.875498294830322
2010-08-05,7.875498294830322,7.920037055177022,7.840890251675585,7.876400722035903,289097200,7.875498294830322,7.827047348022461
2010-08-06,7.827047348022461,7.86917856260046,7.7530161768345165,7.817717713635947,444897600,7.827047348022461,7.877002239227295
2010-08-09,7.877002239227295,7.88903995864552,7.8113982755701175,7.868876376826955,303128000,7.877002239227295,7.806577682495117
2010-08-10,7.806577682495117,7.837875730910683,7.7506031302604805,7.819819164517087,451920000,7.806577682495117,7.529116153717041
2010-08-11,7.529116153717041,7.69463149277631,7.51768112997674,7.68590455266249,620054400,7.529116153717041,7.577266216278076
2010-08-12,7.577266216278076,7.616688520965813,7.406635250676544,7.423788589904895,534920400,7.577266216278076,7.496315956115723
2010-08-13,7.496315956115723,7.579975665764981,7.496014611443666,7.573054381337184,354869200,7.496315956115723,7.452380180358887
2010-08-16,7.452380180358887,7.523702447686996,7.421684002231836,7.450574522822002,318430000,7.452380180358887,7.5826849937438965
2010-08-17,7.5826849937438965,7.662734197076919,7.499325016754979,7.525807991658789,422640400,7.5826849937438965,7.615786075592041
2010-08-18,7.615786075592041,7.663936128958069,7.570946795434312,7.594420338198294,339696000,7.615786075592041,7.519789218902588
2010-08-19,7.519789218902588,7.628126252160517,7.483676874483278,7.608865906557766,426706000,7.519789218902588,7.512567043304443
2010-08-20,7.512567043304443,7.64136739796317,7.493306696537743,7.505043872141649,384230000,7.512567043304443,7.397003173828125
2010-08-23,7.397003173828125,7.583583659270359,7.380452528100932,7.577264263368308,414041600,7.397003173828125,7.220355987548828
2010-08-24,7.220355987548828,7.31274262130385,7.181836109938997,7.302812713561602,602565600,7.220355987548828,7.309436798095703
2010-08-25,7.309436798095703,7.342540527275069,7.138204655064142,7.163483062851381,596867600,7.309436798095703,7.230891704559326
2010-08-26,7.230891704559326,7.395503882998302,7.230891704559326,7.38647559444752,466505200,7.230891704559326,7.271213531494141
2010-08-27,7.271213531494141,7.301006466655955,7.088846214124145,7.275126189654704,548391200,7.271213531494141,7.297697067260742
2010-08-30,7.297697067260742,7.395501485894564,7.242926271391512,7.245333814224696,383289200,7.297697067260742,7.315755844116211
2010-08-31,7.315755844116211,7.359692710482512,7.23299854323953,7.278138377799377,420786800,7.315755844116211,7.533328533172607
2010-09-01,7.533328533172607,7.567333863245756,7.4114495151216016,7.4472605019443865,697037600,7.533328533172607,7.588701248168945
2010-09-02,7.588701248168945,7.588701248168945,7.480364241833998,7.561315852863541,415427600,7.588701248168945,7.7873215675354
2010-09-03,7.7873215675354,7.787622108647822,7.658821759500446,7.676576989123307,520788800,7.7873215675354,7.758431911468506
2010-09-07,7.758431911468506,7.810192484412754,7.711485621460805,7.723221993066264,342557600,7.758431911468506,7.9122090339660645
2010-09-08,7.9122090339660645,7.956446429933539,7.797250466210952,7.817714581119357,526551200,7.9122090339660645,7.916721820831299
2010-09-09,7.916721820831299,8.020544284639195,7.912208080173794,7.97600635296721,438575200,7.916721820831299,7.9269561767578125
2010-09-10,7.9269561767578125,7.959758552953783,7.86646785575342,7.920335432576564,387542400,7.9269561767578125,8.03619384765625
2010-09-13,8.03619384765625,8.07350995748161,7.997674770016247,7.999479623531069,388780000,8.03619384765625,8.066885948181152
2010-09-14,8.066885948181152,8.100289385636131,7.990448102382579,8.011212748837464,408150400,8.066885948181152,8.131892204284668
2010-09-15,8.131892204284668,8.136708094029126,8.060269404846347,8.070200921841469,429368800,8.131892204284668,8.322981834411621
2010-09-16,8.322981834411621,8.325991261567832,8.110220557772294,8.132490318728257,652103200,8.322981834411621,8.286872863769531
2010-09-17,8.286872863769531,8.364815042117808,8.23601473456965,8.356689184504807,634477200,8.286872863769531,8.52341079711914
2010-09-20,8.52341079711914,8.539962254651423,8.301319760779654,8.308241045613636,658677600,8.52341079711914,8.539657592773438
2010-09-21,8.539657592773438,8.647392697228966,8.5101660039266,8.5423664795855,668074400,8.539657592773438,8.659433364868164
2010-09-22,8.659433364868164,8.666354649376625,8.498733079866723,8.50776136634676,585289600,8.659433364868164,8.694640159606934
2010-09-23,8.694640159606934,8.810199784996914,8.606767272043776,8.616697982732342,786116800,8.694640159606934,8.796960830688477
2010-09-24,8.796960830688477,8.833374518462419,8.743695948303166,8.790340890716685,649488000,8.796960830688477,8.762052536010742
2010-09-27,8.762052536010742,8.86948633822167,8.757538794326294,8.846916826213592,482834800,8.762052536010742,8.632647514343262
2010-09-28,8.632647514343262,8.780406813617423,8.275738191512959,8.780406813617423,1035042400,8.632647514343262,8.647998809814453
2010-09-29,8.647998809814453,8.721427276835238,8.606770834191735,8.643785608836188,469644000,8.647998809814453,8.539058685302734
2010-09-30,8.539058685302734,8.727143550930167,8.463824578334615,8.697050068860065,673391600,8.539058685302734,8.50204086303711
2010-10-01,8.50204086303711,8.624220416084155,8.46683095994187,8.611280278473632,448142800,8.50204086303711,8.385281562805176
2010-10-04,8.385281562805176,8.513479217992414,8.359099129178627,8.474358248860952,435302000,8.385281562805176,8.695244789123535
2010-10-05,8.695244789123535,8.710591670095518,8.480977483882741,8.486395259121672,501967200,8.695244789123535,8.702767372131348
2010-10-06,8.702767372131348,8.78702977055111,8.58449963397662,8.714805087215824,670868800,8.702767372131348,8.703668594360352
2010-10-07,8.703668594360352,8.741586584541857,8.634152814751324,8.7373733852344,408399600,8.703668594360352,8.849627494812012
2010-10-08,8.849627494812012,8.86256764143305,8.727147315495193,8.778606557199932,658403200,8.849627494812012,8.888442993164062
2010-10-11,8.888442993164062,8.945019439562719,8.86557294608636,8.869786145553274,427753200,8.888442993164062,8.98414421081543
2010-10-12,8.98414421081543,9.013034731119758,8.802077360450756,8.889951085871282,558544000,8.98414421081543,9.032295227050781
2010-10-13,9.032295227050781,9.087065237065927,9.022063166697144,9.034100884760248,630092400,9.032295227050781,9.097594261169434
2010-10-14,9.097594261169434,9.102408542490346,9.040114586890752,9.078935807156702,435296400,9.097594261169434,9.471656799316406
2010-10-15,9.471656799316406,9.479481312182678,9.175836854888301,9.251973374969213,922194000,9.471656799316406,9.569764137268066
2010-10-18,9.569764137268066,9.599856815356324,9.458116347918887,9.583908049547265,1093010800,9.569764137268066,9.313663482666016
2010-10-19,9.313663482666016,9.44246376068941,9.0286775391474,9.13039377423085,1232784000,9.313663482666016,9.344965934753418
2010-10-20,9.344965934753418,9.456914285391623,9.234824045142947,9.298922875364589,721624400,9.344965934753418,9.314569473266602
2010-10-21,9.314569473266602,9.471657611743368,9.232714631123407,9.400034825764486,551460000,9.314569473266602,9.25287914276123
2010-10-22,9.25287914276123,9.33021945526283,9.217670030585328,9.301028397202762,372778000,9.25287914276123,9.294109344482422
2010-10-25,9.294109344482422,9.377167189952798,9.282071626188454,9.301633320209152,392462000,9.294109344482422,9.270331382751465
2010-10-26,9.270331382751465,9.32118951152522,9.198105912984897,9.234820935272246,392929600,9.270331382751465,9.263711929321289
2010-10-27,9.263711929321289,9.32600508978658,9.196602879710518,9.258294958066545,399002800,9.263711929321289,9.185769081115723
2010-10-28,9.185769081115723,9.268826890299927,9.055163109029115,9.267321774377734,551051200,9.185769081115723,9.057574272155762
2010-10-29,9.057574272155762,9.205033114516484,9.054263497661202,9.15537872937247,430511200,9.057574272155762,9.1538667678833
2010-11-01,9.1538667678833,9.196599834490609,9.094281710982603,9.094883596478276,423889200,9.1538667678833,9.30975341796875
2010-11-02,9.30975341796875,9.334731270483378,9.238733322502089,9.238733322502089,433930000,9.30975341796875,9.413278579711914
2010-11-03,9.413278579711914,9.41568612291926,9.28477877357034,9.370244146673544,508348400,9.413278579711914,9.577887535095215
2010-11-04,9.577887535095215,9.63536640461626,9.480383674897734,9.493023272519595,642488000,9.577887535095215,9.543581008911133
2010-11-05,9.543581008911133,9.617009452399948,9.532145984934969,9.569462092340526,361253200,9.543581008911133,9.588421821594238
2010-11-08,9.588421821594238,9.62302904437638,9.532447254415652,9.545688739972801,281758400,9.588421821594238,9.511981964111328
2010-11-09,9.511981964111328,9.669070886635911,9.464434610315093,9.661546915069819,383544000,9.511981964111328,9.570666313171387
2010-11-10,9.570666313171387,9.59293528009414,9.435846329498935,9.528835659549712,384227200,9.570666313171387,9.529138565063477
2010-11-11,9.529138565063477,9.581802361694216,9.456913080179225,9.479483393533222,361284000,9.529138565063477,9.269728660583496
2010-11-12,9.269728660583496,9.524621189156925,9.137317844503473,9.509574852514337,795846800,9.269728660583496,9.239938735961914
2010-11-15,9.239938735961914,9.345266331967787,9.216766536266896,9.282671820834354,403606000,9.239938735961914,9.075927734375
2010-11-16,9.075927734375,9.256789968462733,9.00761491244129,9.200214319534126,657650000,9.075927734375,9.04312515258789
2010-11-17,9.04312515258789,9.148151383441151,8.960668427689201,9.06419034624641,479449600,9.04312515258789,9.281769752502441
2010-11-18,9.281769752502441,9.319085870270516,9.169220316955816,9.184567200198373,494491200,9.281769752502441,9.230608940124512
2010-11-19,9.230608940124512,9.280865189842917,9.185769661614161,9.267925049305413,384843200,9.230608940124512,9.430131912231445
2010-11-22,9.430131912231445,9.430131912231445,9.204730890081976,9.2291060610477,393075200,9.430131912231445,9.29079532623291
2010-11-23,9.29079532623291,9.381679264033806,9.225492736253848,9.342556693238242,519447600,9.29079532623291,9.47346305847168
2010-11-24,9.47346305847168,9.491519627772686,9.381678310407972,9.3892006755716,413725200,9.47346305847168,9.479483604431152
2010-11-26,9.479483604431152,9.560736573596094,9.417490979286715,9.441565605726565,237585600,9.479483604431152,9.535758972167969
2010-11-29,9.535758972167969,9.554115282675543,9.370544945327572,9.494530198937587,445785200,9.535758972167969,9.36362361907959
2010-11-30,9.36362361907959,9.460224275250143,9.355197218382452,9.435546958922808,501858000,9.36362361907959,9.521613121032715
2010-12-01,9.521613121032715,9.562239196644143,9.47948192951773,9.487606983922888,461750800,9.521613121032715,9.5742769241333
2010-12-02,9.5742769241333,9.599855858676378,9.476171171134919,9.555618469131707,462837200,9.5742769241333,9.552910804748535
2010-12-03,9.552910804748535,9.58932368250341,9.519807896394765,9.539970664601407,342092800,9.552910804748535,9.634466171264648
2010-12-06,9.634466171264648,9.700070109541494,9.582403456715472,9.589024199834114,448481600,9.634466171264648,9.576083183288574
